test_id,strategy_name,total_return,weekly_return,win_rate,num_trades,winners,losers,avg_winner,avg_loser,winner_loser_ratio,max_drawdown,sharpe_ratio,profit_factor,param_strategy_type,param_ma_type,param_fast_ma,param_slow_ma,param_volume_multiplier,param_rsi_threshold,param_entry_confirmation,param_trailing_activation_pct,param_trailing_distance_pct,param_adaptive_trailing,param_strong_momentum_trail,param_weak_momentum_trail,param_momentum_lookback,param_pattern_types,param_confirmation_volume,param_confirmation_ma,param_min_body_pct,param_bb_period,param_bb_std,param_entry_trigger,param_exit_trigger,param_rsi_filter,param_rsi_period,param_oversold_threshold,param_overbought_threshold,param_exit_strategy,param_rsi_neutral,param_profit_target_pct,param_entry_type,param_exit_type,param_streak_rsi_period,param_pct_rank_period,param_crsi_oversold,param_crsi_overbought,param_max_hold_days,param_min_gap_pct,param_max_gap_pct,param_gap_confirmation,param_min_volume_multiplier,param_entry_time_window
1931,momentum_trailing,-0.0342,-0.0027,0.3709,23,8,15,0.0187,0.0123,1.53,0.2298,-0.27,0.81,momentum,,,,,,,0.02,0.01,False,0.02,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,momentum_trailing,0.8017,0.0624,0.417,89,37,52,0.0406,0.0135,3.01,0.1743,1.93,2.14,momentum,,,,,,,0.02,0.01,False,0.02,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,momentum_trailing,-0.209,-0.0163,0.4534,63,28,35,0.0116,0.0152,0.76,0.2341,-0.49,0.61,momentum,,,,,,,0.02,0.01,False,0.02,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,momentum_trailing,0.4124,0.0321,0.4776,56,26,30,0.0188,0.0025,7.47,0.2498,1.2,6.47,momentum,,,,,,,0.02,0.01,False,0.02,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,momentum_trailing,0.2218,0.0172,0.4806,34,16,18,0.027,0.0117,2.31,0.0742,0.8,2.05,momentum,,,,,,,0.02,0.01,False,0.02,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,momentum_trailing,0.1918,0.0149,0.4217,59,24,35,0.0294,0.0147,2.0,0.1279,1.47,1.37,momentum,,,,,,,0.02,0.01,False,0.025,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,momentum_trailing,-0.1507,-0.0117,0.4186,78,32,46,0.0368,0.0289,1.27,0.0661,-1.17,0.89,momentum,,,,,,,0.02,0.01,False,0.025,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,momentum_trailing,0.4365,0.0339,0.5321,41,21,20,0.0384,0.0185,2.08,0.1361,3.28,2.18,momentum,,,,,,,0.02,0.01,False,0.025,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,momentum_trailing,-0.264,-0.0205,0.3943,72,28,44,0.0234,0.0209,1.12,0.1369,-0.31,0.71,momentum,,,,,,,0.02,0.01,False,0.025,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,momentum_trailing,0.1212,0.0094,0.3834,91,34,57,0.0191,0.0093,2.06,0.1986,-0.46,1.23,momentum,,,,,,,0.02,0.01,False,0.025,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,momentum_trailing,0.2803,0.0218,0.5431,25,13,12,0.0258,0.0046,5.64,0.2126,1.43,6.11,momentum,,,,,,,0.02,0.01,False,0.025,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,momentum_trailing,-0.7641,-0.0594,0.4066,86,34,52,0.0212,0.0285,0.74,0.2143,-1.26,0.48,momentum,,,,,,,0.02,0.01,False,0.025,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,momentum_trailing,-0.6553,-0.051,0.3855,84,32,52,0.0276,0.0296,0.93,0.24,0.33,0.57,momentum,,,,,,,0.02,0.01,False,0.025,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,momentum_trailing,0.0905,0.007,0.5064,37,18,19,0.0192,0.0135,1.43,0.1866,3.55,1.35,momentum,,,,,,,0.02,0.01,False,0.025,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,momentum_trailing,0.3262,0.0254,0.5322,30,15,15,0.0397,0.0179,2.21,0.0606,1.58,2.21,momentum,,,,,,,0.02,0.015,True,0.018,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,momentum_trailing,0.3609,0.0281,0.4018,93,37,56,0.0356,0.017,2.09,0.0812,1.75,1.38,momentum,,,,,,,0.02,0.015,True,0.018,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,momentum_trailing,0.2548,0.0198,0.5226,36,18,18,0.0186,0.0044,4.21,0.1866,0.54,4.21,momentum,,,,,,,0.02,0.015,True,0.018,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,momentum_trailing,0.6282,0.0489,0.4845,86,41,45,0.0341,0.0171,1.99,0.0894,1.87,1.82,momentum,,,,,,,0.02,0.015,True,0.018,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,momentum_trailing,0.9746,0.0758,0.5372,71,38,33,0.0325,0.0078,4.14,0.078,1.01,4.77,momentum,,,,,,,0.02,0.015,True,0.018,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,momentum_trailing,-0.1151,-0.009,0.3768,62,23,39,0.0178,0.0134,1.32,0.1931,-0.68,0.78,momentum,,,,,,,0.02,0.015,True,0.018,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,momentum_trailing,0.3006,0.0234,0.4162,79,32,47,0.0223,0.0088,2.54,0.2205,0.96,1.73,momentum,,,,,,,0.02,0.015,True,0.018,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,momentum_trailing,1.7088,0.1329,0.5366,92,49,43,0.0397,0.0055,7.27,0.1889,2.63,8.29,momentum,,,,,,,0.02,0.015,True,0.018,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,momentum_trailing,0.1654,0.0129,0.4084,87,35,52,0.0332,0.0191,1.73,0.2486,1.18,1.17,momentum,,,,,,,0.02,0.015,True,0.018,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,momentum_trailing,-0.5727,-0.0445,0.45,68,30,38,0.0166,0.0282,0.59,0.2157,-0.53,0.47,momentum,,,,,,,0.02,0.015,True,0.02,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,momentum_trailing,-0.0972,-0.0076,0.5552,48,26,22,0.0061,0.0117,0.53,0.1918,-0.8,0.62,momentum,,,,,,,0.02,0.015,True,0.02,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,momentum_trailing,0.2306,0.0179,0.5177,28,14,14,0.0204,0.004,5.17,0.1003,2.06,5.17,momentum,,,,,,,0.02,0.015,True,0.02,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,momentum_trailing,-0.1161,-0.009,0.5633,37,20,17,0.0077,0.0159,0.49,0.0691,-0.25,0.57,momentum,,,,,,,0.02,0.015,True,0.02,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,momentum_trailing,0.2895,0.0225,0.426,66,28,38,0.0147,0.0032,4.61,0.2361,1.43,3.4,momentum,,,,,,,0.02,0.015,True,0.02,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,momentum_trailing,-0.0412,-0.0032,0.5107,63,32,31,0.017,0.0189,0.9,0.1311,-1.21,0.93,momentum,,,,,,,0.02,0.015,True,0.02,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,momentum_trailing,0.4492,0.0349,0.4767,70,33,37,0.0335,0.0178,1.89,0.1893,0.01,1.68,momentum,,,,,,,0.02,0.015,True,0.02,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,momentum_trailing,-0.0554,-0.0043,0.5567,73,40,33,0.0093,0.0129,0.72,0.0642,0.06,0.87,momentum,,,,,,,0.02,0.015,True,0.02,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,momentum_trailing,1.2587,0.0979,0.4305,81,34,47,0.0402,0.0023,17.59,0.0847,1.41,12.73,momentum,,,,,,,0.02,0.015,True,0.02,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,momentum_trailing,-0.3221,-0.0251,0.4724,61,28,33,0.0066,0.0154,0.43,0.1406,-0.39,0.37,momentum,,,,,,,0.02,0.015,True,0.025,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,momentum_trailing,0.2023,0.0157,0.4988,41,20,21,0.033,0.0218,1.51,0.1328,1.32,1.44,momentum,,,,,,,0.02,0.015,True,0.025,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,momentum_trailing,-0.0409,-0.0032,0.4054,44,17,27,0.0218,0.0153,1.43,0.1323,-0.44,0.9,momentum,,,,,,,0.02,0.015,True,0.025,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,momentum_trailing,0.3873,0.0301,0.4362,59,25,34,0.0197,0.0031,6.38,0.1129,1.39,4.69,momentum,,,,,,,0.02,0.015,True,0.025,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,momentum_trailing,0.3892,0.0303,0.5043,46,23,23,0.0242,0.0073,3.32,0.246,3.75,3.32,momentum,,,,,,,0.02,0.015,True,0.025,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,momentum_trailing,0.1741,0.0135,0.3893,28,10,18,0.0409,0.0131,3.13,0.0807,1.79,1.74,momentum,,,,,,,0.02,0.015,True,0.025,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,momentum_trailing,0.6937,0.054,0.522,75,39,36,0.0203,0.0027,7.53,0.1795,2.31,8.16,momentum,,,,,,,0.02,0.015,True,0.025,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,momentum_trailing,0.0553,0.0043,0.4908,23,11,12,0.0205,0.0142,1.45,0.1263,1.37,1.33,momentum,,,,,,,0.02,0.015,True,0.025,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,momentum_trailing,0.6759,0.0526,0.4687,64,29,35,0.0351,0.0098,3.59,0.1539,2.16,2.98,momentum,,,,,,,0.02,0.015,True,0.025,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,momentum_trailing,0.8229,0.064,0.4603,76,34,42,0.0352,0.0089,3.96,0.1495,0.55,3.2,momentum,,,,,,,0.02,0.015,False,0.018,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,momentum_trailing,2.0753,0.1614,0.5226,92,48,44,0.0479,0.0051,9.44,0.0785,1.15,10.3,momentum,,,,,,,0.02,0.015,False,0.018,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,momentum_trailing,0.0641,0.005,0.4777,61,29,32,0.025,0.0207,1.21,0.1978,0.38,1.1,momentum,,,,,,,0.02,0.015,False,0.018,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,momentum_trailing,0.1286,0.01,0.4225,64,27,37,0.0377,0.024,1.57,0.1569,1.99,1.14,momentum,,,,,,,0.02,0.015,False,0.018,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,momentum_trailing,1.1447,0.089,0.3895,87,33,54,0.0364,0.0011,34.3,0.1127,2.07,20.96,momentum,,,,,,,0.02,0.015,False,0.018,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,momentum_trailing,1.9082,0.1484,0.5458,86,46,40,0.0424,0.0011,39.97,0.1192,2.03,45.96,momentum,,,,,,,0.02,0.015,False,0.018,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,momentum_trailing,-0.1583,-0.0123,0.4038,44,17,27,0.0191,0.0179,1.07,0.1366,0.09,0.67,momentum,,,,,,,0.02,0.015,False,0.018,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,momentum_trailing,0.2297,0.0179,0.4131,93,38,55,0.0306,0.017,1.8,0.2333,2.95,1.25,momentum,,,,,,,0.02,0.015,False,0.018,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,momentum_trailing,-0.2987,-0.0232,0.4163,40,16,24,0.0148,0.0223,0.66,0.2235,-0.97,0.44,momentum,,,,,,,0.02,0.015,False,0.018,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,momentum_trailing,0.9401,0.0731,0.5042,70,35,35,0.0328,0.0059,5.54,0.2227,2.97,5.54,momentum,,,,,,,0.02,0.015,False,0.02,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,momentum_trailing,-0.354,-0.0275,0.3604,88,31,57,0.0165,0.0152,1.09,0.2025,-0.81,0.59,momentum,,,,,,,0.02,0.015,False,0.02,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,momentum_trailing,0.2147,0.0167,0.4854,38,18,20,0.0146,0.0024,6.1,0.219,1.19,5.49,momentum,,,,,,,0.02,0.015,False,0.02,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,momentum_trailing,0.7585,0.059,0.4633,99,45,54,0.0279,0.0092,3.03,0.1438,-0.63,2.52,momentum,,,,,,,0.02,0.015,False,0.02,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,momentum_trailing,0.0603,0.0047,0.3751,27,10,17,0.0357,0.0175,2.05,0.1114,2.38,1.2,momentum,,,,,,,0.02,0.015,False,0.02,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,momentum_trailing,0.2576,0.02,0.4129,24,9,15,0.0377,0.0054,6.94,0.0709,2.15,4.16,momentum,,,,,,,0.02,0.015,False,0.02,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,momentum_trailing,-0.032,-0.0025,0.366,36,13,23,0.0282,0.0173,1.63,0.0558,-0.7,0.92,momentum,,,,,,,0.02,0.015,False,0.02,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,momentum_trailing,0.5983,0.0465,0.5025,79,39,40,0.0342,0.0184,1.86,0.1296,1.0,1.81,momentum,,,,,,,0.02,0.015,False,0.02,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,momentum_trailing,-0.094,-0.0073,0.3761,30,11,19,0.0369,0.0263,1.4,0.1318,-2.06,0.81,momentum,,,,,,,0.02,0.015,False,0.02,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,momentum_trailing,0.2215,0.0172,0.3603,87,31,56,0.0291,0.0121,2.4,0.144,1.4,1.33,momentum,,,,,,,0.02,0.015,False,0.025,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,momentum_trailing,0.7284,0.0567,0.4884,95,46,49,0.032,0.0151,2.11,0.0663,0.82,1.98,momentum,,,,,,,0.02,0.015,False,0.025,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,momentum_trailing,0.5515,0.0429,0.5195,85,44,41,0.0206,0.0086,2.39,0.1164,1.96,2.56,momentum,,,,,,,0.02,0.015,False,0.025,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,momentum_trailing,0.2319,0.018,0.5415,46,24,22,0.0133,0.004,3.35,0.0785,1.73,3.65,momentum,,,,,,,0.02,0.015,False,0.025,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,momentum_trailing,0.1866,0.0145,0.4063,44,17,27,0.0383,0.0172,2.23,0.0801,0.22,1.4,momentum,,,,,,,0.02,0.015,False,0.025,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,momentum_trailing,0.0679,0.0053,0.3833,36,13,23,0.0108,0.0032,3.43,0.0776,0.79,1.94,momentum,,,,,,,0.02,0.015,False,0.025,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,momentum_trailing,1.1612,0.0903,0.4607,78,35,43,0.0467,0.011,4.24,0.1492,2.25,3.46,momentum,,,,,,,0.02,0.015,False,0.025,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,momentum_trailing,0.2807,0.0218,0.4166,61,25,36,0.0301,0.0131,2.3,0.2002,1.9,1.6,momentum,,,,,,,0.02,0.015,False,0.025,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,momentum_trailing,0.6852,0.0533,0.4241,97,41,56,0.0373,0.0151,2.47,0.1696,2.4,1.81,momentum,,,,,,,0.02,0.015,False,0.025,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,momentum_trailing,0.3316,0.0258,0.4502,24,10,14,0.0381,0.0036,10.73,0.1361,0.85,7.66,momentum,,,,,,,0.02,0.02,True,0.018,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,momentum_trailing,-0.1221,-0.0095,0.4176,37,15,22,0.0201,0.0193,1.04,0.0691,-1.06,0.71,momentum,,,,,,,0.02,0.02,True,0.018,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,momentum_trailing,0.3253,0.0253,0.5339,67,35,32,0.0251,0.0173,1.45,0.2444,1.94,1.59,momentum,,,,,,,0.02,0.02,True,0.018,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,momentum_trailing,0.7439,0.0579,0.4307,60,25,35,0.0332,0.0024,13.58,0.1541,0.9,9.7,momentum,,,,,,,0.02,0.02,True,0.018,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,momentum_trailing,0.0581,0.0045,0.3862,20,7,13,0.0231,0.008,2.9,0.0809,2.79,1.56,momentum,,,,,,,0.02,0.02,True,0.018,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,momentum_trailing,-0.091,-0.0071,0.4282,23,9,14,0.0245,0.0223,1.1,0.2029,-0.47,0.71,momentum,,,,,,,0.02,0.02,True,0.018,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,momentum_trailing,-0.1365,-0.0106,0.4389,81,35,46,0.0213,0.0192,1.11,0.0962,-0.43,0.85,momentum,,,,,,,0.02,0.02,True,0.018,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,momentum_trailing,-0.2061,-0.016,0.4015,27,10,17,0.012,0.0192,0.62,0.1648,-0.22,0.37,momentum,,,,,,,0.02,0.02,True,0.018,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,momentum_trailing,0.5803,0.0451,0.5089,88,44,44,0.0325,0.0193,1.68,0.0618,1.24,1.68,momentum,,,,,,,0.02,0.02,True,0.018,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,momentum_trailing,0.3249,0.0253,0.5083,57,28,29,0.0155,0.0037,4.15,0.089,1.02,4.0,momentum,,,,,,,0.02,0.02,True,0.02,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,momentum_trailing,0.4639,0.0361,0.5133,71,36,35,0.0147,0.0018,7.99,0.1451,0.98,8.22,momentum,,,,,,,0.02,0.02,True,0.02,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,momentum_trailing,0.2143,0.0167,0.4895,58,28,30,0.0219,0.0133,1.65,0.2498,2.04,1.54,momentum,,,,,,,0.02,0.02,True,0.02,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,momentum_trailing,-0.0082,-0.0006,0.4805,21,10,11,0.014,0.0134,1.04,0.1927,0.06,0.94,momentum,,,,,,,0.02,0.02,True,0.02,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,momentum_trailing,0.0582,0.0045,0.5431,76,41,35,0.0148,0.0157,0.94,0.2242,1.08,1.11,momentum,,,,,,,0.02,0.02,True,0.02,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,momentum_trailing,0.989,0.0769,0.3822,85,32,53,0.04,0.0055,7.29,0.1603,2.8,4.4,momentum,,,,,,,0.02,0.02,True,0.02,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,momentum_trailing,-0.3337,-0.026,0.3813,32,12,20,0.0253,0.0319,0.79,0.0634,-0.92,0.48,momentum,,,,,,,0.02,0.02,True,0.02,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,momentum_trailing,0.1058,0.0082,0.3808,47,17,30,0.0286,0.0127,2.26,0.2474,3.31,1.28,momentum,,,,,,,0.02,0.02,True,0.02,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,momentum_trailing,-1.0011,-0.0779,0.3973,89,35,54,0.0191,0.0309,0.62,0.1165,-0.68,0.4,momentum,,,,,,,0.02,0.02,True,0.02,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,momentum_trailing,0.8943,0.0696,0.4784,64,30,34,0.0401,0.009,4.43,0.1467,-0.94,3.91,momentum,,,,,,,0.02,0.02,True,0.025,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,momentum_trailing,0.5598,0.0435,0.4088,64,26,38,0.033,0.0078,4.21,0.242,2.19,2.88,momentum,,,,,,,0.02,0.02,True,0.025,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,momentum_trailing,0.1821,0.0142,0.546,23,12,11,0.0282,0.0142,1.99,0.2194,0.78,2.17,momentum,,,,,,,0.02,0.02,True,0.025,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,momentum_trailing,-0.2033,-0.0158,0.4141,69,28,41,0.0263,0.0229,1.15,0.0625,0.42,0.78,momentum,,,,,,,0.02,0.02,True,0.025,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,momentum_trailing,0.0692,0.0054,0.3835,22,8,14,0.0272,0.0106,2.56,0.1824,2.2,1.47,momentum,,,,,,,0.02,0.02,True,0.025,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,momentum_trailing,0.8016,0.0623,0.3878,65,25,40,0.0428,0.0067,6.38,0.1491,0.64,3.99,momentum,,,,,,,0.02,0.02,True,0.025,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,momentum_trailing,-0.4252,-0.0331,0.4245,69,29,40,0.0065,0.0153,0.42,0.2172,-1.09,0.31,momentum,,,,,,,0.02,0.02,True,0.025,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,momentum_trailing,0.4733,0.0368,0.4273,55,23,32,0.0383,0.0127,3.01,0.1924,2.83,2.16,momentum,,,,,,,0.02,0.02,True,0.025,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,momentum_trailing,0.0462,0.0036,0.4559,20,9,11,0.0419,0.0301,1.39,0.148,0.66,1.14,momentum,,,,,,,0.02,0.02,True,0.025,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,momentum_trailing,-0.2496,-0.0194,0.4117,24,9,15,0.0271,0.0329,0.82,0.217,-0.67,0.49,momentum,,,,,,,0.02,0.02,False,0.018,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,momentum_trailing,0.0585,0.0045,0.3977,41,16,25,0.0369,0.0213,1.73,0.1994,1.87,1.11,momentum,,,,,,,0.02,0.02,False,0.018,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,momentum_trailing,-0.2422,-0.0188,0.3955,24,9,15,0.0169,0.0263,0.64,0.2446,-0.71,0.39,momentum,,,,,,,0.02,0.02,False,0.018,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,momentum_trailing,1.387,0.1079,0.5329,86,45,41,0.0345,0.004,8.59,0.1889,2.07,9.42,momentum,,,,,,,0.02,0.02,False,0.018,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,momentum_trailing,-0.0136,-0.0011,0.4264,92,39,53,0.0108,0.0082,1.32,0.0627,-0.35,0.97,momentum,,,,,,,0.02,0.02,False,0.018,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,momentum_trailing,-0.4922,-0.0383,0.4623,36,16,20,0.013,0.035,0.37,0.0515,-0.89,0.3,momentum,,,,,,,0.02,0.02,False,0.018,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,momentum_trailing,0.4824,0.0375,0.4674,95,44,51,0.0232,0.0106,2.19,0.139,1.39,1.89,momentum,,,,,,,0.02,0.02,False,0.018,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,momentum_trailing,0.075,0.0058,0.3938,26,10,16,0.0262,0.0117,2.24,0.0759,2.67,1.4,momentum,,,,,,,0.02,0.02,False,0.018,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,momentum_trailing,-0.1618,-0.0126,0.4521,63,28,35,0.0202,0.0208,0.97,0.1502,0.29,0.78,momentum,,,,,,,0.02,0.02,False,0.018,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,momentum_trailing,0.1777,0.0138,0.4169,95,39,56,0.0333,0.02,1.66,0.0606,2.01,1.16,momentum,,,,,,,0.02,0.02,False,0.02,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,momentum_trailing,0.1513,0.0118,0.3675,65,23,42,0.032,0.0139,2.3,0.1223,1.41,1.26,momentum,,,,,,,0.02,0.02,False,0.02,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,momentum_trailing,-0.1049,-0.0082,0.5113,77,39,38,0.0175,0.0207,0.84,0.0637,-0.37,0.87,momentum,,,,,,,0.02,0.02,False,0.02,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,momentum_trailing,0.9487,0.0738,0.4863,98,47,51,0.0384,0.0168,2.29,0.1148,0.78,2.11,momentum,,,,,,,0.02,0.02,False,0.02,0.012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,momentum_trailing,-0.2636,-0.0205,0.4315,62,26,36,0.0205,0.0221,0.93,0.1145,-0.71,0.67,momentum,,,,,,,0.02,0.02,False,0.02,0.012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,momentum_trailing,-0.0644,-0.005,0.4232,96,40,56,0.0125,0.0101,1.24,0.2375,-0.16,0.89,momentum,,,,,,,0.02,0.02,False,0.02,0.012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,momentum_trailing,0.1023,0.008,0.4554,20,9,11,0.0225,0.0091,2.47,0.179,1.59,2.02,momentum,,,,,,,0.02,0.02,False,0.02,0.015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,momentum_trailing,0.0244,0.0019,0.4558,24,10,14,0.0324,0.0214,1.51,0.141,0.19,1.08,momentum,,,,,,,0.02,0.02,False,0.02,0.015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,momentum_trailing,0.4566,0.0355,0.5104,91,46,45,0.0214,0.0117,1.83,0.1482,2.5,1.87,momentum,,,,,,,0.02,0.02,False,0.02,0.015,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,momentum_trailing,-0.2679,-0.0208,0.4855,36,17,19,0.01,0.0231,0.43,0.235,0.35,0.39,momentum,,,,,,,0.02,0.02,False,0.025,0.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,momentum_trailing,-0.2346,-0.0182,0.3553,32,11,21,0.0204,0.0218,0.93,0.1059,-0.08,0.49,momentum,,,,,,,0.02,0.02,False,0.025,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,momentum_trailing,0.6231,0.0485,0.4938,77,38,39,0.0304,0.0136,2.23,0.1701,1.03,2.17,momentum,,,,,,,0.02,0.02,False,0.025,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
